ba14deb150d4	https://slobidka.info/
471704bca45b	https://slobidka.info/%d0%b0%d1%83%d0%ba%d1%86%d1%96%d0%be%d0%bd-15-%d0%b3%d1%80%d1%83%d0%b4%d0%bd%d1%8f-2016-%d1%80-%d0%b4%d0%b5%d1%82%d0%b0%d0%bb%d1%8c%d0%bd%d1%96%d1%88%d0%b5/
7668dfe82c4c	https://slobidka.info/%d0%b0%d1%83%d0%ba%d1%86%d1%96%d0%be%d0%bd-16-%d1%81%d0%b5%d1%80%d0%bf%d0%bd%d1%8f-2017-%d1%80-%d0%b4%d0%b5%d1%82%d0%b0%d0%bb%d1%8c%d0%bd%d1%96%d1%88%d0%b5/
2f5631721d2c	https://slobidka.info/%d0%b4%d0%b0%d0%b1%d1%96-%d1%96%d0%bd%d1%81%d1%82%d1%80%d1%83%d0%bc%d0%b5%d0%bd%d1%82-%d0%bb%d0%b5%d0%b3%d0%b0%d0%bb%d1%96%d0%b7%d0%b0%d1%86%d1%96%d1%97-%d0%b7%d0%bb%d0%be%d0%b1%d1%83%d0%b4%d0%be/
6de67c119e9a	https://slobidka.info/%d0%b4%d0%b5-%d0%b7%d0%bd%d0%b0%d1%85%d0%be%d0%b4%d0%b8%d1%82%d1%8c%d1%81%d1%8f-%d1%81%d1%83%d1%87%d0%b0%d1%81%d0%bd%d0%b0-%d0%bc%d0%b8%d0%ba%d1%96%d0%bb%d1%8c%d1%81%d1%8c%d0%ba%d0%b0-%d1%81%d0%bb/
8c7fa4490215	https://slobidka.info/%d0%b4%d0%be%d0%bb%d1%83%d1%87%d0%b8%d1%82%d0%b8%d1%81%d1%8f/
64b7584a8172	https://slobidka.info/%d0%b7%d0%bb%d0%be%d1%87%d0%b8%d0%bd-%d0%bc%d0%b8%d0%ba%d1%96%d0%bb%d1%8c%d1%81%d1%8c%d0%ba%d0%be-%d1%81%d0%bb%d0%be%d0%b1%d1%96%d0%b4%d1%81%d1%8c%d0%ba%d0%b0-7-9/
472cccb8c26c	https://slobidka.info/%d0%ba%d0%b8%d1%97%d0%b2%d1%81%d1%8c%d0%ba%d0%b0-%d0%b2%d0%bb%d0%b0%d0%b4%d0%b0-%d0%ba%d0%be%d0%bb%d0%be-%d0%b7%d0%bc%d0%be%d0%b2%d0%b8/
f182dbe56654	https://slobidka.info/%d1%81%d1%83%d0%b4%d0%be%d0%b2%d0%b0-%d1%81%d0%b8%d1%81%d1%82%d0%b5%d0%bc%d0%b0-%d0%b5%d0%ba%d1%81%d1%82%d1%80%d0%b5%d0%bd%d0%b0-%d1%81%d0%bb%d1%83%d0%b6%d0%b1%d0%b0-%d0%bf%d0%be%d1%80%d1%8f%d1%82/
176d392e50b3	https://slobidka.info/crime-story-details/
f57b7dd08583	https://slobidka.info/ctl-stories/how-it-was-7-9/
0596ba379f58	https://slobidka.info/ctl-stories/how-it-was-detailed-ukr/
79d30453c563	https://slobidka.info/ctl-stories/how-it-was-ukr/
ceece814f5a7	https://slobidka.info/laws-that-have-been-violated/
45da9998a8f0	https://slobidka.info/print-and-share/
c92dd428abd4	https://slobidka.info/timeline/%d0%b2%d0%b5%d0%bb%d0%b8%d0%ba%d0%b0-%d1%82%d0%be%d0%bb%d0%be%d0%ba%d0%b0-%d0%bd%d0%b0-%d0%b7%d0%be%d0%bd%d1%96-%d0%b7%d0%b4%d0%be%d1%80%d0%be%d0%b2%d1%8f/
4c9196b3c3af	https://slobidka.info/timeline/%d0%b2%d1%96%d0%b4%d0%ba%d1%80%d0%b8%d1%82%d1%82%d1%8f-%d1%81%d1%83%d1%87%d0%b0%d1%81%d0%bd%d0%be%d0%b3%d0%be-%d0%b1%d0%b0%d1%81%d0%ba%d0%b5%d1%82%d0%b1%d0%be%d0%bb%d1%8c%d0%bd%d0%be%d0%b3%d0%be/
866b728e753c	https://slobidka.info/timeline/%d0%b3%d1%80%d0%be%d0%bc%d0%b0%d0%b4%d0%b0-%d0%bc%d0%b8%d0%ba%d1%96%d0%bb%d1%8c%d1%81%d1%8c%d0%ba%d0%be%d1%97-%d1%81%d0%bb%d0%be%d0%b1%d1%96%d0%b4%d0%ba%d0%b8-%d0%bf%d1%80%d0%be%d0%b2%d0%b5%d0%bb/
4bcdfddf0d7a	https://slobidka.info/timeline/%d0%b3%d1%80%d0%be%d0%bc%d0%b0%d0%b4%d0%b0-%d0%bf%d0%be%d0%b4%d0%b0%d0%bb%d0%b0-%d0%bc%d1%96%d1%81%d1%86%d0%b5%d0%b2%d1%83-%d1%96%d0%bd%d1%96%d1%86%d1%96%d0%b0%d1%82%d0%b8%d0%b2%d1%83-%d0%bf%d1%80/
65fcb54a7d6a	https://slobidka.info/timeline/%d0%b3%d1%80%d0%be%d0%bc%d0%b0%d0%b4%d1%81%d1%8c%d0%ba%d0%b8%d0%b9-%d0%b1%d1%8e%d0%b4%d0%b6%d0%b5%d1%82-2017-3-%d0%bf%d0%b5%d1%80%d0%b5%d0%bc%d0%be%d0%b6%d1%86%d1%96-%d0%b2%d1%96%d0%b4-%d1%81%d0%bb/
01018e3b823c	https://slobidka.info/timeline/%d0%b3%d1%80%d0%be%d0%bc%d0%b0%d0%b4%d1%81%d1%8c%d0%ba%d0%b8%d0%b9-%d0%b1%d1%8e%d0%b4%d0%b6%d0%b5%d1%82-2018-2-%d0%bf%d0%b5%d1%80%d0%b5%d0%bc%d0%be%d0%b6%d1%86%d1%96-%d0%b2%d1%96%d0%b4-%d1%81%d0%bb/
611a23b3673a	https://slobidka.info/timeline/%d0%b4%d0%b0%d0%b1%d1%96-%d0%b2%d0%b4%d1%80%d1%83%d0%b3%d0%b5-%d0%b2%d0%b8%d0%b4%d0%b0%d1%94-%d0%b4%d0%be%d0%b7%d0%b2%d1%96%d0%bb-%d0%bd%d0%b0-%d0%b1%d1%83%d0%b4%d1%96%d0%b2%d0%bd%d0%b8%d1%86%d1%82/
ab0b8b9cabc9	https://slobidka.info/timeline/%d0%b4%d0%b0%d0%b1%d1%96-%d0%b4%d0%b0%d1%94-%d0%b7%d0%b5%d0%bb%d0%b5%d0%bd%d0%b5-%d1%81%d0%b2%d1%96%d1%82%d0%bb%d0%be-%d0%bd%d0%b0-%d0%bf%d1%96%d0%b4%d0%b3%d0%be%d1%82%d0%be%d0%b2%d1%87%d1%96-%d1%80/
25485ef1e826	https://slobidka.info/timeline/%d0%b4%d0%b0%d0%b1%d1%96-%d1%96%d0%b3%d0%bd%d0%be%d1%80%d1%83%d1%94-%d1%80%d1%96%d1%88%d0%b5%d0%bd%d0%bd%d1%8f-%d1%81%d1%83%d0%b4%d1%83-%d1%82%d0%b0-%d0%b2%d0%b8%d0%b4%d0%b0%d1%94-%d0%b4%d0%be%d0%b7/
5a274697c3c2	https://slobidka.info/timeline/%d0%b4%d0%be%d0%ba%d1%83%d0%bc%d0%b5%d0%bd%d1%82%d0%b0%d0%bb%d1%8c%d0%bd%d0%be-%d0%b7%d0%b0%d1%84%d1%96%d0%ba%d1%81%d0%be%d0%b2%d0%b0%d0%bd%d0%be-%d0%b2%d0%b8%d1%8f%d0%b2%d0%bb%d0%b5%d0%bd%d0%bd%d1%8f/
c475adb510a2	https://slobidka.info/timeline/%d0%b4%d1%80%d1%83%d0%b3%d0%b0-%d1%81%d0%bf%d1%80%d0%be%d0%b1%d0%b0-%d0%bc%d1%96%d1%81%d1%82%d0%b0-%d0%b2%d0%b8%d0%ba%d1%83%d0%bf%d0%b8%d1%82%d0%b8-%d0%b4%d1%96%d0%bb%d1%8f%d0%bd%d0%ba%d0%b8-%d1%83/
96dc46a974f4	https://slobidka.info/timeline/%d0%b6%d0%ba-%d0%b7%d0%b0%d0%bc%d1%96%d1%81%d1%82%d1%8c-%d0%be%d0%bf/
f6cadbf68247	https://slobidka.info/timeline/%d0%b6%d0%be%d1%80%d1%81%d1%82%d0%ba%d0%b0-%d0%b1%d0%b5%d1%81%d1%96%d0%b4%d0%b0-%d0%b3%d1%80%d0%be%d0%bc%d0%b0%d0%b4%d0%b8-%d1%96%d0%b7-%d0%b7%d0%b0%d0%b1%d1%83%d0%b4%d0%be%d0%b2%d0%bd%d0%b8%d0%ba/
5cbf86d4c589	https://slobidka.info/timeline/%d0%b6%d1%83%d1%80%d0%bd%d0%b0%d0%bb%d1%96%d1%81%d1%82%d1%81%d1%8c%d0%ba%d0%b5-%d1%80%d0%be%d0%b7%d1%81%d0%bb%d1%96%d0%b4%d1%83%d0%b2%d0%b0%d0%bd%d0%bd%d1%8f-%d0%bf%d1%80%d0%be%d0%b3%d1%80%d0%b0%d0%bc/
0bbad27d4a14	https://slobidka.info/timeline/%d0%b6%d1%83%d1%80%d0%bd%d0%b0%d0%bb%d1%96%d1%81%d1%82%d1%81%d1%8c%d0%ba%d1%96-%d1%80%d0%be%d0%b7%d1%81%d0%bb%d1%96%d0%b4%d1%83%d0%b2%d0%b0%d0%bd%d0%bd%d1%8f/
fd68dc44f66d	https://slobidka.info/timeline/%d0%b7%d0%b0%d0%b1%d1%83%d0%b4%d0%be%d0%b2%d0%bd%d0%b8%d0%ba%d1%83-%d1%83-%d0%b4%d0%b5%d1%80%d0%b6%d1%80%d0%b5%d1%94%d1%81%d1%82%d1%80%d1%96-%d0%bd%d0%b5%d0%b7%d0%b0%d0%ba%d0%be%d0%bd%d0%bd%d0%be/
d64cfb410541	https://slobidka.info/timeline/%d0%b7%d0%b1%d0%be%d1%80%d0%b8-%d0%b3%d1%80%d0%be%d0%bc%d0%b0%d0%b4%d0%b8-%d0%bc%d0%b8%d0%ba%d1%96%d0%bb%d1%8c%d1%81%d1%8c%d0%ba%d0%be%d1%97-%d1%81%d0%bb%d0%be%d0%b1%d1%96%d0%b4%d0%ba%d0%b8/
b7ad95c50081	https://slobidka.info/timeline/%d0%b7%d0%bc%d0%b5%d0%bd%d1%88%d0%b5%d0%bd%d0%bd%d1%8f-%d0%bf%d1%80%d0%b8%d0%b1%d0%b5%d1%80%d0%b5%d0%b6%d0%bd%d0%b8%d1%85-%d0%b7%d0%b0%d1%85%d0%b8%d1%81%d0%bd%d0%b8%d1%85-%d1%81%d0%bc%d1%83%d0%b3/
b471c08590f3	https://slobidka.info/timeline/%d0%b7%d0%bc%d1%96-%d0%ba%d1%83%d1%80%d0%b0%d1%82%d0%be%d1%80%d0%b8-%d1%81%d0%be%d0%bd%d1%8f%d1%87%d0%bd%d0%be%d1%97-%d1%80%d1%96%d0%b2%d1%94%d1%80%d0%b8-%d0%ba%d0%bb%d0%b8%d1%87%d0%ba%d0%be/
e92c0fcecc76	https://slobidka.info/timeline/%d0%ba%d0%b8%d1%97%d0%b2%d1%80%d0%b0%d0%b4%d0%b0-%d0%bf%d1%80%d0%b8%d0%b9%d0%bc%d0%b0%d1%94-%d0%bf%d0%b5%d1%80%d1%88%d0%b5-%d0%bf%d0%be%d0%bb%d1%96%d1%82%d0%b8%d1%87%d0%bd%d0%b5-%d1%80%d1%96%d1%88/
5ac37c8e4869	https://slobidka.info/timeline/%d0%ba%d0%b8%d1%97%d0%b2%d1%80%d0%b0%d0%b4%d0%b0-%d0%bf%d1%80%d0%b8%d0%b9%d0%bd%d1%8f%d0%bb%d0%b0-%d1%80%d1%96%d1%88%d0%b5%d0%bd%d0%bd%d1%8f-%d0%bf%d1%80%d0%be-%d0%b2%d1%96%d0%b4%d0%bc%d0%be%d0%b2-2/
670c6bf13a47	https://slobidka.info/timeline/%d0%ba%d0%b8%d1%97%d0%b2%d1%80%d0%b0%d0%b4%d0%b0-%d0%bf%d1%80%d0%b8%d0%b9%d0%bd%d1%8f%d0%bb%d0%b0-%d1%80%d1%96%d1%88%d0%b5%d0%bd%d0%bd%d1%8f-%d0%bf%d1%80%d0%be-%d0%b2%d1%96%d0%b4%d0%bc%d0%be%d0%b2/
c04b57c5d5e1	https://slobidka.info/timeline/%d0%ba%d0%b8%d1%97%d0%b2%d1%80%d0%b0%d0%b4%d0%b0-%d0%bf%d1%80%d0%be%d0%b3%d0%be%d0%bb%d0%be%d1%81%d1%83%d0%b2%d0%b0%d0%bb%d0%b0-%d1%81%d1%82%d0%b2%d0%be%d1%80%d0%b5%d0%bd%d0%bd%d1%8f-%d0%bf%d0%b5/
5df70c711b19	https://slobidka.info/timeline/%d0%bc%d0%b8%d0%ba%d1%96%d0%bb%d1%8c%d1%81%d1%8c%d0%ba%d0%b0-%d1%81%d0%bb%d0%be%d0%b1%d1%96%d0%b4%d0%ba%d0%b0-%d0%b2%d0%b8%d0%b9%d1%88%d0%bb%d0%b0-%d0%bd%d0%b0-%d0%bc%d0%b0%d1%80%d1%88-%d0%b7%d0%b0/
149de9a2f8e5	https://slobidka.info/timeline/%d0%bc%d1%96%d1%82%d0%b8%d0%bd%d0%b3-%d0%b1%d1%96%d0%bb%d1%8f-%d0%ba%d0%b0%d0%b1%d0%bc%d1%96%d0%bd%d1%83-%d0%bf%d1%80%d0%be%d1%82%d0%b8-%d0%b0%d1%83%d0%ba%d1%86%d1%96%d0%be%d0%bd%d1%83/
b05656581e94	https://slobidka.info/timeline/%d0%bd%d0%b0%d0%b7%d0%ba-%d0%b7%d0%b0%d1%86%d1%96%d0%ba%d0%b0%d0%b2%d0%b8%d0%bb%d0%be%d1%81%d1%8f-%d1%81%d0%bf%d1%96%d0%bb%d1%8c%d0%bd%d0%b8%d0%bc-%d0%bf%d0%be%d0%bb%d1%8c%d0%be%d1%82%d0%be%d0%bc/
a172ce0a3b80	https://slobidka.info/timeline/%d0%be%d0%b1%d1%94%d0%b4%d0%bd%d0%b0%d0%bd%d0%bd%d1%8f-%d0%b2-%d0%be%d0%b4%d0%bd%d1%83-%d0%b4%d1%96%d0%bb%d1%8f%d0%bd%d0%ba%d1%83/
16c60264361c	https://slobidka.info/timeline/%d0%be%d1%81%d1%82%d0%b0%d0%bd%d0%bd%d1%96-%d0%bd%d0%b5%d0%bf%d1%80%d0%b0%d0%b2%d0%be%d0%bc%d1%96%d1%80%d0%bd%d1%96-%d0%b4%d0%be%d0%b7%d0%b2%d0%be%d0%bb%d0%b8-%d0%bd%d0%b0-%d0%b1%d1%83%d0%b4%d1%96/
644b5b4467a3	https://slobidka.info/timeline/%d0%be%d1%89%d0%b0%d0%b4%d0%b1%d0%b0%d0%bd%d0%ba-%d0%b7%d0%b0%d0%b1%d0%b8%d1%80%d0%b0%d1%94-%d0%b7%d0%b5%d0%bc%d0%bb%d1%8e-%d0%b7%d0%b0-%d0%b1%d0%be%d1%80%d0%b3%d0%b8/
9347ec88c4a1	https://slobidka.info/timeline/%d0%be%d1%89%d0%b0%d0%b4%d0%b1%d0%b0%d0%bd%d0%ba-%d0%bf%d1%80%d0%be%d0%b4%d0%b0%d1%94-%d1%87%d0%b0%d1%81%d1%82%d0%b8%d0%bd%d1%83-%d0%b7%d0%b5%d0%bc%d0%bb%d1%96/
e7059aa803f3	https://slobidka.info/timeline/%d0%bf%d0%b5%d1%80%d1%88%d0%b8%d0%b9-%d0%b7%d0%b5%d0%bc%d0%bb%d0%b5%d0%b2%d1%96%d0%b4%d0%b2%d1%96%d0%b4-%d0%bd%d0%b0-%d0%b4%d1%96%d0%bb%d1%8f%d0%bd%d1%86%d1%96-%d0%b4%d0%bb%d1%8f-%d0%b5%d0%ba%d1%81/
14372f8635ba	https://slobidka.info/timeline/%d0%bf%d0%be%d0%b2%d0%b5%d1%80%d0%bd%d0%b5%d0%bd%d0%bd%d1%8f-100-%d0%bc-%d0%bf%d0%b7%d1%81/
c77f8f81bc80	https://slobidka.info/timeline/%d0%bf%d0%be%d0%b2%d1%82%d0%be%d1%80%d0%bd%d1%96-%d1%82%d0%be%d1%80%d0%b3%d0%b8/
9cdd8fe65bb3	https://slobidka.info/timeline/%d0%bf%d0%be%d1%87%d0%b0%d1%82%d0%be%d0%ba-%d0%b1%d1%83%d0%b4%d1%96%d0%b2%d0%bd%d0%b8%d1%86%d1%82%d0%b2%d0%b0-%d0%bd%d0%b0-%d0%bc%d0%b8%d0%ba%d1%96%d0%bb%d1%8c%d1%81%d1%8c%d0%ba%d0%be-%d1%81%d0%bb/
74c41a061dcf	https://slobidka.info/timeline/%d0%bf%d1%80%d0%b8%d0%bf%d0%b8%d1%81%d0%b8-%d0%b7%d1%83%d0%bf%d0%b8%d0%bd%d0%ba%d0%b8-%d0%b1%d1%83%d0%b4%d1%96%d0%b2%d0%bd%d0%b8%d1%86%d1%82%d0%b2%d0%b0/
dc2228bb8adc	https://slobidka.info/timeline/%d0%bf%d1%80%d0%be%d0%ba%d1%83%d1%80%d0%b0%d1%82%d1%83%d1%80%d0%b0-%d0%be%d1%81%d0%ba%d0%b0%d1%80%d0%b6%d1%83%d1%94-%d1%80%d1%96%d1%88%d0%b5%d0%bd%d0%bd%d1%8f-%d0%bf%d1%80%d0%be-%d0%b7%d0%bc%d1%96/
edfbdea8d59b	https://slobidka.info/timeline/%d1%80%d0%be%d0%b7%d0%b3%d0%bb%d1%8f%d0%b4-%d0%bf%d0%b8%d1%82%d0%b0%d0%bd%d0%bd%d1%8f-%d0%b7%d0%bd%d0%b8%d1%89%d0%b5%d0%bd%d0%bd%d1%8f-%d1%96%d1%81%d1%82%d0%be%d1%80%d0%b8%d1%87%d0%bd%d0%be%d0%b3/
bc3aca5423f6	https://slobidka.info/timeline/%d1%81%d0%bf%d1%80%d0%be%d0%b1%d0%b0-%d0%bf%d1%80%d0%be%d0%b4%d0%b0%d0%b6%d1%83-%d1%80%d0%b5%d1%88%d1%82%d0%b8-%d0%b7%d0%b5%d0%bc%d0%bb%d1%96/
